payment_id,customer_id,amount,payment_method,bank,timestamp,merchant_category,payment_status,failure_code,failure_category,retry_count,gateway_latency_ms,customer_success_rate,previous_failures_30d,previous_successful_retries,customer_tenure_days,subscription_status,hour,day_of_week,device_type,network_type,location_zone,gt_retry_now,gt_retry_later,gt_switch_method,gt_send_notification,gt_stop,gt_best_action,split
PAY_008972,CUST_03843,762,NETBANKING,ICICI,2026-08-29 18:26:31,EdTech,FAILED,INVALID_ACCOUNT,HARD,0,2269,0.65,0,6,446,ACTIVE,19,Saturday,Android,4G,Hyderabad,0.0125,0.0225,0.0925,0.1125,0.9825,SEND_NOTIFICATION,val
PAY_005056,CUST_04185,5765,UPI,SBI,2026-08-05 13:25:27,FoodDelivery,FAILED,NETWORK_ERROR,TEMPORARY,0,7971,0.93,0,1,902,TRIAL,14,Wednesday,Android,4G,Bangalore,0.5145,0.7845,0.6145,0.1845,0.0345,RETRY_LATER,val
PAY_002609,CUST_01848,1555,CARD,HDFC,2026-08-10 15:13:26,FoodDelivery,FAILED,BANK_TIMEOUT,TEMPORARY,0,4556,0.78,0,2,489,NONE,16,Monday,Web,4G,Hyderabad,0.562,0.832,0.622,0.212,0.012,RETRY_LATER,val
PAY_009021,CUST_00608,3524,UPI,PNB,2026-08-16 10:02:31,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,1913,0.78,0,2,149,ACTIVE,10,Sunday,Web,5G,Chennai,0.032,0.042,0.112,0.132,0.99,SEND_NOTIFICATION,val
PAY_002291,CUST_04386,1398,UPI,Yes,2026-08-09 05:15:26,Gaming,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,1399,0.71,1,2,307,ACTIVE,6,Sunday,iOS,4G,Pune,0.5215,0.8015,0.6015,0.1815,0.0015,RETRY_LATER,val
PAY_001728,CUST_03773,802,UPI,Axis,2026-08-20 14:48:26,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,3555,0.82,1,2,682,ACTIVE,15,Thursday,iOS,5G,Pune,0.498,0.768,0.598,0.168,0.018,RETRY_LATER,val
PAY_000611,CUST_00148,112,CARD,HDFC,2026-08-05 17:51:25,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,280,0.78,3,3,159,ACTIVE,18,Wednesday,Android,4G,Delhi,0.532,0.812,0.612,0.192,0.012,RETRY_LATER,val
PAY_004667,CUST_02928,2846,NETBANKING,ICICI,2026-08-30 08:22:27,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5071,0.79,0,3,157,ACTIVE,9,Sunday,Android,5G,Mumbai,0.5135,0.7935,0.6635,0.1835,0.0135,RETRY_LATER,val
PAY_008052,CUST_02000,351,UPI,ICICI,2026-08-10 16:10:30,FoodDelivery,FAILED,BLOCKED_METHOD,HARD,0,2193,0.95,0,7,625,ACTIVE,17,Monday,iOS,WiFi,Kolkata,0.0675,0.0775,0.1875,0.2175,0.9875,SEND_NOTIFICATION,val
PAY_005414,CUST_01571,2066,CARD,Yes,2026-08-07 15:32:28,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4905,0.97,0,4,117,ACTIVE,16,Friday,Android,5G,Kolkata,0.5605,0.8405,0.6405,0.2205,0.0405,RETRY_LATER,val
PAY_000344,CUST_03864,1841,NETBANKING,ICICI,2026-08-09 18:42:25,SaaS,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,5061,0.91,0,0,547,TRIAL,19,Sunday,Android,4G,Hyderabad,0.5315,0.8115,0.6815,0.2015,0.0315,RETRY_LATER,val
PAY_004684,CUST_03938,305,WALLET,Axis,2026-08-07 07:48:27,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,4800,0.87,0,1,779,TRIAL,8,Friday,iOS,WiFi,Bangalore,0.5755,0.8455,0.6355,0.2255,0.0255,RETRY_LATER,val
PAY_008785,CUST_03125,11650,UPI,PNB,2026-08-23 00:40:31,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,2443,0.87,0,0,91,ACTIVE,1,Sunday,iOS,4G,Pune,0.2455,0.4055,0.5055,0.5755,0.1055,SEND_NOTIFICATION,val
PAY_003751,CUST_02802,10619,UPI,PNB,2026-08-10 05:20:26,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,5205,0.72,0,3,317,ACTIVE,6,Monday,Android,3G,Kolkata,0.483,0.753,0.583,0.153,0.003,RETRY_LATER,val
PAY_008454,CUST_01971,725,NETBANKING,ICICI,2026-08-28 13:16:30,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,3292,0.84,0,4,714,ACTIVE,14,Friday,Web,4G,Delhi,0.571,0.841,0.631,0.221,0.021,RETRY_LATER,val
PAY_009308,CUST_03453,13145,UPI,ICICI,2026-08-15 12:36:31,Travel,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1710,0.87,0,4,67,ACTIVE,13,Saturday,Android,4G,Mumbai,0.3755,0.5255,0.4455,0.6255,0.1255,SEND_NOTIFICATION,val
PAY_006000,CUST_02041,132,UPI,HDFC,2026-08-27 20:54:28,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1549,0.88,0,1,382,NONE,21,Thursday,Android,WiFi,Mumbai,0.247,0.407,0.507,0.577,0.107,SEND_NOTIFICATION,val
PAY_003216,CUST_00760,99,UPI,Kotak,2026-08-05 15:07:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1929,0.91,0,2,427,TRIAL,16,Wednesday,Web,4G,Pune,0.2115,0.4715,0.6115,0.7515,0.0815,SEND_NOTIFICATION,val
PAY_000098,CUST_04184,140,UPI,SBI,2026-08-31 12:12:25,FoodDelivery,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2402,0.98,0,3,135,TRIAL,13,Monday,Web,4G,Delhi,0.222,0.482,0.622,0.762,0.092,SEND_NOTIFICATION,val
PAY_007388,CUST_03309,567,NETBANKING,Axis,2026-08-30 05:03:29,Travel,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3944,0.75,0,5,561,TRIAL,5,Sunday,Android,WiFi,Chennai,0.5275,0.8075,0.6075,0.1875,0.0075,RETRY_LATER,val
PAY_007666,CUST_00078,7640,CARD,Kotak,2026-08-03 10:42:30,Ecommerce,FAILED,PAYMENT_EXPIRED,HARD,0,2605,0.87,0,3,302,NONE,11,Monday,Android,4G,Kolkata,0.0355,0.0455,0.0755,0.1055,0.99,SEND_NOTIFICATION,val
PAY_005177,CUST_00681,11756,NETBANKING,ICICI,2026-08-05 18:55:27,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,2560,0.91,0,2,991,ACTIVE,19,Wednesday,Android,4G,Chennai,0.5115,0.7815,0.6115,0.1815,0.0315,RETRY_LATER,val
PAY_007280,CUST_00905,6773,UPI,ICICI,2026-08-05 15:49:29,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,2662,0.94,0,1,318,ACTIVE,16,Wednesday,iOS,WiFi,Bangalore,0.256,0.416,0.516,0.586,0.116,SEND_NOTIFICATION,val
PAY_006166,CUST_03024,3474,CARD,ICICI,2026-08-02 08:39:28,FoodDelivery,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1743,0.82,0,5,927,NONE,9,Sunday,Android,WiFi,Mumbai,0.368,0.518,0.438,0.618,0.118,SEND_NOTIFICATION,val
PAY_001538,CUST_03022,105,UPI,Axis,2026-08-13 09:30:25,SaaS,FAILED,NETWORK_ERROR,TEMPORARY,0,5813,0.73,0,2,863,ACTIVE,10,Thursday,Android,WiFi,Kolkata,0.4845,0.7545,0.5845,0.1545,0.0045,RETRY_LATER,val
PAY_003589,CUST_01837,1655,UPI,PNB,2026-08-10 07:44:26,EdTech,FAILED,CUSTOMER_DECLINED,HARD,0,1495,0.79,1,2,505,NONE,8,Monday,Android,4G,Delhi,0.0235,0.0235,0.0435,0.0635,0.99,SEND_NOTIFICATION,val
PAY_009443,CUST_01707,358,CARD,ICICI,2026-08-04 22:49:31,Travel,FAILED,BANK_TIMEOUT,TEMPORARY,0,1080,0.94,0,6,219,NONE,23,Tuesday,Android,4G,Kolkata,0.586,0.856,0.646,0.236,0.036,RETRY_LATER,val
PAY_006986,CUST_01452,827,UPI,ICICI,2026-08-16 12:23:29,SaaS,FAILED,CARD_EXPIRED,CUSTOMER,0,2631,0.79,2,6,787,ACTIVE,13,Sunday,Android,WiFi,Delhi,0.0935,0.1335,0.5635,0.6635,0.1635,SEND_NOTIFICATION,val
PAY_003649,CUST_04000,2236,CARD,Yes,2026-08-11 09:55:26,Travel,FAILED,BLOCKED_METHOD,HARD,0,2703,0.8,1,1,786,TRIAL,10,Tuesday,iOS,WiFi,Mumbai,0.045,0.055,0.165,0.195,0.965,SEND_NOTIFICATION,val
PAY_002658,CUST_00857,392,NETBANKING,Yes,2026-08-07 20:05:26,Gaming,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4963,0.84,0,5,495,ACTIVE,20,Friday,Android,WiFi,Hyderabad,0.541,0.821,0.621,0.201,0.021,RETRY_LATER,val
PAY_009827,CUST_04699,202,CARD,HDFC,2026-08-22 20:26:32,FoodDelivery,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1600,0.86,0,0,125,TRIAL,21,Saturday,Web,4G,Bangalore,0.374,0.524,0.444,0.624,0.124,SEND_NOTIFICATION,val
PAY_001518,CUST_01717,501,NETBANKING,Kotak,2026-08-18 16:00:25,SaaS,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1733,0.94,0,4,48,ACTIVE,16,Tuesday,iOS,3G,Pune,0.216,0.476,0.616,0.756,0.086,SEND_NOTIFICATION,val
PAY_005062,CUST_02383,99,CARD,SBI,2026-08-13 11:24:27,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,1970,0.82,1,0,99,ACTIVE,12,Thursday,iOS,3G,Chennai,0.518,0.798,0.668,0.188,0.018,RETRY_LATER,val
PAY_009350,CUST_01400,414,UPI,HDFC,2026-08-04 06:14:31,Gaming,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3103,0.73,1,4,870,NONE,7,Tuesday,Web,5G,Chennai,0.5245,0.8045,0.6045,0.1845,0.0045,RETRY_LATER,val
PAY_004625,CUST_01002,312,NETBANKING,ICICI,2026-08-24 12:49:27,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,7241,0.72,0,4,775,ACTIVE,13,Monday,iOS,4G,Chennai,0.503,0.783,0.653,0.173,0.003,RETRY_LATER,val
PAY_004273,CUST_03377,432,UPI,SBI,2026-08-15 17:07:26,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1598,0.82,0,2,228,NONE,18,Saturday,Desktop,4G,Delhi,0.198,0.458,0.598,0.738,0.068,SEND_NOTIFICATION,val
PAY_003670,CUST_01239,16538,CARD,Axis,2026-08-14 12:44:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2448,0.85,0,0,857,ACTIVE,13,Friday,Android,4G,Hyderabad,0.2025,0.4625,0.6025,0.7425,0.0725,SEND_NOTIFICATION,val
PAY_006567,CUST_01517,314,UPI,Axis,2026-08-14 09:40:29,SaaS,FAILED,PAYMENT_EXPIRED,HARD,0,2183,0.99,1,4,488,ACTIVE,10,Friday,iOS,WiFi,Bangalore,0.0535,0.0635,0.0935,0.1235,0.99,SEND_NOTIFICATION,val
PAY_005801,CUST_04379,3897,UPI,Kotak,2026-08-14 18:33:28,FoodDelivery,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4189,0.98,0,6,794,ACTIVE,19,Friday,Web,4G,Pune,0.542,0.822,0.692,0.212,0.042,RETRY_LATER,val
PAY_002091,CUST_04568,510,NETBANKING,Kotak,2026-08-17 07:56:26,Gaming,FAILED,BANK_TIMEOUT,TEMPORARY,0,2191,0.71,2,4,173,ACTIVE,8,Monday,Web,WiFi,Mumbai,0.5515,0.8215,0.6115,0.2015,0.0015,RETRY_LATER,val
PAY_007098,CUST_01227,6461,NETBANKING,ICICI,2026-08-23 16:34:29,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,1962,0.88,0,1,202,ACTIVE,17,Sunday,iOS,4G,Pune,0.577,0.847,0.637,0.227,0.027,RETRY_LATER,val
PAY_006172,CUST_00550,465,CARD,ICICI,2026-08-14 11:09:28,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1654,0.77,0,0,741,ACTIVE,12,Friday,Android,4G,Kolkata,0.0905,0.1305,0.5605,0.6605,0.1605,SEND_NOTIFICATION,val
PAY_000573,CUST_02923,1687,UPI,SBI,2026-08-10 19:55:25,Travel,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4971,0.89,0,6,134,ACTIVE,20,Monday,iOS,4G,Bangalore,0.5485,0.8285,0.6285,0.2085,0.0285,RETRY_LATER,val
PAY_009559,CUST_04371,299,CARD,ICICI,2026-08-02 15:48:31,Ecommerce,FAILED,BLOCKED_METHOD,HARD,0,1499,0.79,0,4,245,ACTIVE,16,Sunday,iOS,4G,Chennai,0.0435,0.0535,0.1635,0.1935,0.9635,SEND_NOTIFICATION,val
PAY_004689,CUST_04705,649,CARD,HDFC,2026-08-11 19:45:27,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4910,0.83,1,1,713,ACTIVE,20,Tuesday,Web,3G,Delhi,0.5395,0.8195,0.6195,0.1995,0.0195,RETRY_LATER,val
PAY_009075,CUST_01091,4892,UPI,Axis,2026-08-18 20:46:31,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,438,0.85,2,2,102,ACTIVE,21,Tuesday,Web,WiFi,Bangalore,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,val
PAY_003063,CUST_02912,1925,UPI,SBI,2026-08-06 07:57:26,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,3698,0.99,0,4,634,TRIAL,8,Thursday,iOS,WiFi,Pune,0.5935,0.8635,0.6535,0.2435,0.0435,RETRY_LATER,val
PAY_009294,CUST_03921,1387,UPI,HDFC,2026-08-24 07:07:31,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2847,0.99,0,3,52,ACTIVE,8,Monday,iOS,3G,Chennai,0.2235,0.4835,0.6235,0.7635,0.0935,SEND_NOTIFICATION,val
PAY_006471,CUST_03164,408,CARD,SBI,2026-08-22 09:01:29,SaaS,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1993,0.91,0,2,681,ACTIVE,9,Saturday,Android,4G,Pune,0.2515,0.4115,0.5115,0.5815,0.1115,SEND_NOTIFICATION,val
PAY_007161,CUST_04590,252,UPI,Kotak,2026-08-30 06:31:29,EdTech,FAILED,BANK_TIMEOUT,TEMPORARY,0,2493,0.79,0,2,416,CHURNED,7,Sunday,Android,WiFi,Pune,0.5635,0.8335,0.6235,0.2135,0.0135,RETRY_LATER,val
PAY_006634,CUST_00318,5436,UPI,SBI,2026-08-02 09:55:29,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2053,0.73,1,2,895,CHURNED,10,Sunday,Android,4G,Chennai,0.1845,0.4445,0.5845,0.7245,0.0545,SEND_NOTIFICATION,val
PAY_008492,CUST_04135,734,UPI,ICICI,2026-08-30 16:18:30,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,6497,0.8,0,1,141,NONE,17,Sunday,Web,4G,Mumbai,0.535,0.815,0.615,0.195,0.015,RETRY_LATER,val
PAY_007926,CUST_04959,6104,CARD,PNB,2026-08-27 14:09:30,FoodDelivery,FAILED,INVALID_ACCOUNT,HARD,0,3868,0.8,0,5,226,NONE,15,Thursday,iOS,4G,Hyderabad,0.035,0.045,0.115,0.135,0.99,SEND_NOTIFICATION,val
PAY_007346,CUST_00051,18395,UPI,ICICI,2026-08-16 09:40:29,Ecommerce,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1248,0.73,0,5,670,ACTIVE,10,Sunday,Android,4G,Chennai,0.2245,0.3845,0.4845,0.5545,0.0845,SEND_NOTIFICATION,val
PAY_006305,CUST_04770,624,UPI,PNB,2026-08-10 12:05:28,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4631,0.84,0,0,870,ACTIVE,12,Monday,Web,4G,Pune,0.541,0.821,0.621,0.201,0.021,RETRY_LATER,val
PAY_007901,CUST_02798,341,UPI,SBI,2026-08-06 22:53:30,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1878,0.7,0,3,78,ACTIVE,23,Thursday,Android,4G,Delhi,0.18,0.44,0.58,0.72,0.05,SEND_NOTIFICATION,val
PAY_009440,CUST_01579,397,UPI,HDFC,2026-08-10 11:19:31,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5530,0.8,0,3,647,NONE,12,Monday,Android,4G,Bangalore,0.535,0.815,0.615,0.195,0.015,RETRY_LATER,val
PAY_008186,CUST_00292,1150,WALLET,Axis,2026-08-22 13:54:30,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,3879,0.86,0,1,912,NONE,14,Saturday,Web,4G,Hyderabad,0.574,0.844,0.634,0.224,0.024,RETRY_LATER,val
PAY_004480,CUST_01560,1704,CARD,ICICI,2026-08-26 12:59:27,SaaS,FAILED,INVALID_ACCOUNT,HARD,0,2355,0.94,0,2,736,ACTIVE,13,Wednesday,Android,3G,Pune,0.056,0.066,0.136,0.156,0.99,SEND_NOTIFICATION,val
PAY_004949,CUST_04204,958,UPI,SBI,2026-08-20 12:03:27,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,4214,0.83,0,4,861,NONE,12,Thursday,iOS,3G,Mumbai,0.5695,0.8395,0.6295,0.2195,0.0195,RETRY_LATER,val
PAY_005977,CUST_01509,626,NETBANKING,ICICI,2026-08-11 07:22:28,Gaming,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1352,0.78,0,3,860,TRIAL,8,Tuesday,Android,5G,Mumbai,0.192,0.452,0.592,0.732,0.062,SEND_NOTIFICATION,val
PAY_000371,CUST_04890,1729,NETBANKING,PNB,2026-08-27 17:58:25,Ecommerce,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5394,0.97,0,2,267,ACTIVE,18,Thursday,Android,4G,Mumbai,0.5605,0.8405,0.6405,0.2205,0.0405,RETRY_LATER,val
PAY_001939,CUST_04184,1339,CARD,HDFC,2026-08-28 12:32:26,SaaS,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,2525,0.95,0,5,607,TRIAL,13,Friday,Android,WiFi,Mumbai,0.3875,0.5375,0.4575,0.6375,0.1375,SEND_NOTIFICATION,val
PAY_002353,CUST_03947,1762,NETBANKING,BOB,2026-08-02 18:05:26,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,1153,0.69,0,3,210,CHURNED,18,Sunday,Android,4G,Pune,0.0785,0.1185,0.5485,0.6485,0.1485,SEND_NOTIFICATION,val
PAY_007128,CUST_04714,1625,UPI,Yes,2026-08-03 02:38:29,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,4285,0.81,0,4,862,NONE,3,Monday,Android,4G,Kolkata,0.5365,0.8165,0.6165,0.1965,0.0165,RETRY_LATER,val
PAY_001754,CUST_00487,1043,UPI,SBI,2026-08-30 10:11:26,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,6025,0.86,0,6,829,ACTIVE,11,Sunday,iOS,4G,Hyderabad,0.524,0.804,0.674,0.194,0.024,RETRY_LATER,val
PAY_003671,CUST_00756,216,CARD,ICICI,2026-08-08 18:59:26,FoodDelivery,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,5434,0.77,0,1,179,CHURNED,19,Saturday,iOS,4G,Chennai,0.5305,0.8105,0.6105,0.1905,0.0105,RETRY_LATER,val
PAY_007299,CUST_02885,913,CARD,HDFC,2026-08-21 18:39:29,SaaS,FAILED,CUSTOMER_DECLINED,HARD,0,1048,0.85,1,7,97,ACTIVE,19,Friday,Web,4G,Mumbai,0.0325,0.0325,0.0525,0.0725,0.99,SEND_NOTIFICATION,val
PAY_003653,CUST_00727,229,UPI,Axis,2026-08-13 22:27:26,SaaS,FAILED,BLOCKED_METHOD,HARD,0,964,0.83,0,2,189,NONE,23,Thursday,Desktop,WiFi,Delhi,0.0495,0.0595,0.1695,0.1995,0.9695,SEND_NOTIFICATION,val
PAY_005202,CUST_01446,166,CARD,SBI,2026-08-11 13:58:27,FoodDelivery,FAILED,BANK_TIMEOUT,TEMPORARY,0,2322,0.88,1,4,964,NONE,14,Tuesday,Android,4G,Bangalore,0.577,0.847,0.637,0.227,0.027,RETRY_LATER,val
PAY_007910,CUST_00175,237,UPI,HDFC,2026-08-21 08:14:30,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,985,0.88,0,1,618,ACTIVE,9,Friday,Android,5G,Pune,0.527,0.807,0.677,0.197,0.027,RETRY_LATER,val
PAY_002362,CUST_01332,263,NETBANKING,Axis,2026-08-23 05:10:26,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2400,0.7,1,3,424,ACTIVE,6,Sunday,iOS,5G,Chennai,0.18,0.44,0.58,0.72,0.05,SEND_NOTIFICATION,val
PAY_004261,CUST_04178,663,CARD,PNB,2026-08-26 08:51:26,SaaS,FAILED,BANK_TIMEOUT,TEMPORARY,0,2447,0.83,0,2,674,NONE,9,Wednesday,Web,4G,Chennai,0.5695,0.8395,0.6295,0.2195,0.0195,RETRY_LATER,val
PAY_005433,CUST_02017,411,NETBANKING,BOB,2026-08-12 20:48:28,Ecommerce,FAILED,NETWORK_ERROR,TEMPORARY,0,6485,0.77,1,0,94,CHURNED,21,Wednesday,Android,WiFi,Hyderabad,0.4905,0.7605,0.5905,0.1605,0.0105,RETRY_LATER,val
PAY_006286,CUST_02370,326,UPI,ICICI,2026-08-17 09:11:28,EdTech,FAILED,NETWORK_ERROR,TEMPORARY,0,1832,0.9,0,4,732,ACTIVE,10,Monday,iOS,4G,Kolkata,0.51,0.78,0.61,0.18,0.03,RETRY_LATER,val
PAY_004992,CUST_04420,602,UPI,ICICI,2026-08-29 09:49:27,EdTech,FAILED,BANK_TIMEOUT,TEMPORARY,0,3556,0.89,0,4,605,ACTIVE,10,Saturday,Android,4G,Hyderabad,0.5785,0.8485,0.6385,0.2285,0.0285,RETRY_LATER,val
PAY_007601,CUST_01060,162,NETBANKING,ICICI,2026-08-11 18:18:30,EdTech,FAILED,CARD_EXPIRED,CUSTOMER,0,1552,0.85,1,4,32,TRIAL,19,Tuesday,Android,5G,Chennai,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,val
PAY_009463,CUST_01906,99,NETBANKING,HDFC,2026-08-13 17:08:31,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1144,0.87,0,1,762,NONE,18,Thursday,Web,WiFi,Bangalore,0.2055,0.4655,0.6055,0.7455,0.0755,SEND_NOTIFICATION,val
PAY_003738,CUST_00407,2313,UPI,HDFC,2026-08-26 22:05:26,FoodDelivery,FAILED,LIMIT_EXCEEDED,CUSTOMER,0,1835,0.8,1,1,257,NONE,22,Wednesday,iOS,4G,Chennai,0.235,0.395,0.495,0.565,0.095,SEND_NOTIFICATION,val
PAY_007521,CUST_04828,1438,UPI,HDFC,2026-08-03 21:50:30,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,2545,0.9,0,3,145,NONE,22,Monday,Desktop,WiFi,Bangalore,0.53,0.81,0.68,0.2,0.03,RETRY_LATER,val
PAY_008560,CUST_00570,919,UPI,ICICI,2026-08-18 13:12:30,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3790,0.88,0,2,734,ACTIVE,14,Tuesday,Web,3G,Delhi,0.527,0.807,0.677,0.197,0.027,RETRY_LATER,val
PAY_008927,CUST_00838,856,NETBANKING,Yes,2026-08-09 16:37:31,Ecommerce,FAILED,CARD_EXPIRED,CUSTOMER,0,1737,0.85,0,0,530,TRIAL,17,Sunday,iOS,4G,Mumbai,0.1025,0.1425,0.5725,0.6725,0.1725,SEND_NOTIFICATION,val
PAY_009991,CUST_02676,717,UPI,Axis,2026-08-15 10:02:32,Ecommerce,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,2687,0.73,2,3,356,ACTIVE,10,Saturday,Android,WiFi,Pune,0.1845,0.4445,0.5845,0.7245,0.0545,SEND_NOTIFICATION,val
PAY_005592,CUST_03107,357,CARD,PNB,2026-08-30 14:24:28,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,2040,0.99,0,5,258,ACTIVE,15,Sunday,iOS,3G,Hyderabad,0.5935,0.8635,0.6535,0.2435,0.0435,RETRY_LATER,val
PAY_001172,CUST_00119,11672,CARD,HDFC,2026-08-17 11:51:25,SaaS,FAILED,GATEWAY_TIMEOUT,TEMPORARY,0,3546,0.79,0,3,161,NONE,12,Monday,Android,WiFi,Chennai,0.5335,0.8135,0.6135,0.1935,0.0135,RETRY_LATER,val
PAY_007371,CUST_01587,216,UPI,HDFC,2026-08-09 17:55:29,Ecommerce,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,3476,0.82,2,4,281,ACTIVE,18,Sunday,Web,4G,Chennai,0.518,0.798,0.668,0.188,0.018,RETRY_LATER,val
PAY_007938,CUST_00169,619,CARD,HDFC,2026-08-15 06:49:30,FoodDelivery,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,2148,0.9,0,3,374,ACTIVE,7,Saturday,iOS,WiFi,Pune,0.38,0.53,0.45,0.63,0.13,SEND_NOTIFICATION,val
PAY_008087,CUST_01112,1622,CARD,HDFC,2026-08-15 13:05:30,EdTech,FAILED,UPI_TECHNICAL_ERROR,TEMPORARY,0,4628,0.81,0,1,260,CHURNED,13,Saturday,Android,WiFi,Bangalore,0.5165,0.7965,0.6665,0.1865,0.0165,RETRY_LATER,val
PAY_001423,CUST_03160,1309,CARD,ICICI,2026-08-19 07:53:25,Ecommerce,FAILED,BANK_TIMEOUT,TEMPORARY,0,4463,0.98,0,1,999,CHURNED,8,Wednesday,Android,WiFi,Pune,0.592,0.862,0.652,0.242,0.042,RETRY_LATER,val
PAY_006783,CUST_02019,403,CARD,HDFC,2026-08-02 22:54:29,Ecommerce,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1303,0.87,0,2,900,NONE,23,Sunday,Android,5G,Delhi,0.3755,0.5255,0.4455,0.6255,0.1255,SEND_NOTIFICATION,val
PAY_009444,CUST_02991,1169,UPI,ICICI,2026-08-27 22:47:31,SaaS,FAILED,AUTHENTICATION_FAILED,CUSTOMER,0,1225,0.82,0,5,18,TRIAL,23,Thursday,Android,4G,Mumbai,0.368,0.518,0.438,0.618,0.118,SEND_NOTIFICATION,val
PAY_008140,CUST_01890,243,UPI,Axis,2026-08-04 03:43:30,Travel,FAILED,BLOCKED_METHOD,HARD,0,1193,0.63,0,2,164,ACTIVE,4,Tuesday,Android,3G,Pune,0.0195,0.0295,0.1395,0.1695,0.9395,SEND_NOTIFICATION,val
PAY_009351,CUST_02395,336,NETBANKING,HDFC,2026-08-14 05:41:31,EdTech,FAILED,INSUFFICIENT_FUNDS,CUSTOMER,0,1783,0.79,0,2,647,ACTIVE,6,Friday,Android,4G,Chennai,0.1935,0.4535,0.5935,0.7335,0.0635,SEND_NOTIFICATION,val
